Date,Treatment,Plot,Position,Species name,E,A,Ca,Ci,Pci,gsw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Fs,Fm',PhiPS2,ETR,Fv'/Fm',PhiCO2,NPQ,Qin,Qabs,alpha,convert,S,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Fan_speed,State
1/21/20,drought,53,7,GUAGUI,0.000240042,1.527426485,397.8339984,295.2130231,28.67315559,0.025234875,0.015694711,82.0294335,25.49770268,24.5508,3.095512871,68.93147901,2.191602789,3.179393247,0.903910083,-10.58584133,58.96741022,5.093861817,135.5048642,1728.904231,1801.91,0.040515769,8.532723089,0.601545027,0.004045444,0.97053127,500.021,421.2050424,0.842374705,0.19474941,5.4,397.834,400.017,22.5643,22.2488,400.066,96.9268,0.200201,24.9985,24.5508,9900,5-May
1/21/20,drought,53,11,SCHMOR,-4.04E-05,0.694536612,399.2339996,656.0059344,63.71676285,-0.004192369,-0.002621883,82.03358892,25.46236186,24.6474,3.113446175,69.30706931,2.203977855,3.180018831,0.90946832,1.781202486,60.45351237,4.034337431,148.3026412,810.1572692,829.532,0.023356219,4.919071895,0.516474349,0.002067965,3.280389424,500.04,421.2216,0.84237581,0.19475162,3,399.234,399.741,22.6914,22.7209,399.978,96.9287,0.199633,25.0018,24.6474,10005,5-May
1/21/20,drought,53,14,GUAGUI,-0.00010298,0.876392001,399.4059995,529.6869413,51.44809852,-0.01015984,-0.006359742,82.00293896,25.48527454,24.8596,3.153159177,69.09504555,2.197510565,3.180416986,0.955648611,4.54139612,24.29748244,1.644422349,112.4862399,445.5401923,466.638,0.045212365,9.518566381,0.474153412,0.002500656,6.609153134,499.848,421.0603152,0.842376713,0.194753426,3,399.406,400.03,22.6246,22.6998,399.959,96.9292,0.200056,25.0039,24.8596,9840,5-May
1/21/20,drought,53,15,INGLAU,0.000360244,2.419171314,396.4759972,289.8381699,28.15138582,0.038468773,0.023845117,82.04525229,25.50576624,24.4873,3.083773658,68.89480445,2.190332288,3.179241606,0.893441371,-15.88674718,60.6420891,5.805372987,132.6059672,1868.082692,2022.82,0.076495836,16.11319493,0.559555472,0.006161432,0.755331666,500.113,421.2829271,0.842375477,0.194750955,6,396.476,400.31,22.551,22.0242,399.64,96.928,0.199945,24.9977,24.4873,9940,5-May
1/21/20,drought,53,16,MANBID,2.86E-05,1.740393317,397.349998,-503.921626,-48.95016013,0.003089,0.00192935,82.04147599,25.60369556,24.4265,3.07257008,69.12144382,2.196319533,3.177479248,0.876250547,-1.262116848,67.36231258,6.388886583,154.5305583,1882.49,1972.84,0.045796922,9.646217871,0.609121875,0.004550458,0.799801302,500.086,421.2605305,0.842376172,0.194752345,6,397.35,399.968,22.6102,22.5684,400.046,96.9383,0.200139,24.9884,24.4265,10070,5-May
1/22/20,drought,38,1,TETBAL,0.000135843,0.673736819,398.824,310.8364245,30.18698568,0.013165023,0.008205002,82.06456886,26.44191363,25.4138,3.258972175,68.19210941,2.282268806,3.346822419,0.976703368,-5.990697541,53.66198444,5.145180581,134.8810363,1687.495,1761.55,0.042039681,8.857436453,0.586193977,0.002017805,1.015679373,500.234,421.3845705,0.84237491,0.194749819,6,398.824,399.916,23.5006,23.3016,399.953,96.9155,0.199842,25.8621,25.4138,10050,5-May
1/22/20,drought,38,2,PREMON,9.76E-05,0.425074136,399.667,318.1651385,30.90136338,0.009044167,0.005645316,81.99444221,26.23156089,25.8647,3.347337897,69.72121033,2.328335837,3.339494288,1.01900206,-4.304091775,-7.113739417,-0.455438127,70.12117289,764.2703462,779.714,0.019806819,4.169513997,0.549655386,0.001428939,3.553874882,499.798,421.01804,0.8423764,0.1947528,1.8,399.667,399.876,23.9729,23.93,399.687,96.923,0.200662,25.8251,25.8647,9970,5-May
1/22/20,drought,38,3,UREBAC,0.000520263,0.842665698,399.386,365.1772493,35.47065111,0.049057471,0.030446969,82.00500491,26.19182409,25.7064,3.31607937,68.86843259,2.307581483,3.350710036,1.008497887,-22.94360737,31.36804023,2.015089961,92.44452772,725.0125769,735.458,0.01420261,2.990192751,0.506130874,0.002420464,3.827903157,499.868,421.0765162,0.84237542,0.194750839,1.8,399.386,399.859,23.757,23.5283,399.749,96.9318,0.200897,25.8817,25.7064,9920,5-May
1/22/20,drought,38,6,INGLAU,0.000426569,2.473131464,396.078,299.644994,29.10650671,0.043907394,0.027184867,82.0123044,26.58494602,25.5781,3.290932142,69.66202173,2.364577703,3.394356988,0.92635444,-18.81169875,62.10258352,6.006616739,131.3098059,2166.233077,2343.41,0.075606455,15.91919726,0.631238238,0.006292148,0.515193671,499.903,421.1068281,0.842377077,0.194754155,6,396.078,400.04,24.3428,23.7187,400.114,96.9367,0.199936,26.1004,25.5781,9950,5-May
1/22/20,drought,38,7,GUAGUI,0.000171567,1.691342043,397.449,224.3668521,21.79569043,0.016184387,0.01008009,82.01537982,26.68179991,25.8907,3.352496488,69.15374168,2.348852037,3.396565363,1.003644451,-7.56611385,26.26096411,2.542243724,103.2524738,3100.226538,3197.99,0.030570284,6.436968069,0.681775115,0.004435437,0.110297406,499.926,421.1258315,0.842376335,0.194752669,6,397.449,400.088,24.1793,23.9282,400.045,96.9431,0.199995,26.1114,25.8907,9960,5-May
1/22/20,drought,38,8,MANBID,0.000336353,2.532845555,396.617,264.1829966,25.66420118,0.032134308,0.019964485,82.02641096,26.49619393,25.8685,3.348091412,69.58077636,2.354205708,3.383413971,0.993885704,-14.83317162,24.40774518,2.0414195,93.64240401,2162.313462,2281.51,0.052244583,11.00214797,0.640659037,0.006432855,0.556302624,499.988,421.1785162,0.84237725,0.194754499,5.1,396.617,400.016,24.2338,23.8154,400.055,96.9445,0.201045,26.0458,25.8685,9890,5-May
1/22/20,drought,38,11,INGLAU,0.000540384,2.555881783,395.818,316.7383831,30.77054795,0.056283689,0.034754959,82.02347561,26.52137096,25.5068,3.277029251,69.59001341,2.358504497,3.389142179,0.918524754,-23.83093528,67.35461261,6.52439462,132.0715476,2686.373077,2894.63,0.071945956,15.15058191,0.690544215,0.006487749,0.226657638,499.973,421.1656281,0.842376745,0.194753489,6,395.818,399.969,24.2774,23.4872,400.353,96.948,0.20015,26.0744,25.5068,9920,5-May
1/22/20,drought,38,12,TETBAL,0.000422582,1.726117623,397.154,328.5676501,31.92085912,0.044260919,0.027402774,82.05626132,26.54347892,25.39,3.25436511,69.21102625,2.343538458,3.386076735,0.910826652,-18.63588397,79.89430099,7.686010484,151.0006888,2183.965,2267.25,0.036733929,7.738753042,0.653836145,0.004515708,0.56609108,500.182,421.3408857,0.842375147,0.194750294,6,397.154,399.995,24.1225,23.5039,399.989,96.9519,0.199658,26.0591,25.39,10010,5-May
1/22/20,drought,38,14,GUAGUI,0.000218713,1.914318409,397.094,246.20666,23.92384674,0.021140936,0.013153308,82.01401967,26.57996812,25.7266,3.320053893,69.20627067,2.338876581,3.379573206,0.981177312,-9.645264881,35.7770191,3.451387783,111.5971617,2823.728077,2965.67,0.047861671,10.07765893,0.665600016,0.004965029,0.19727414,499.914,421.1160467,0.842376982,0.194753965,6,397.094,400.096,24.07,23.7498,399.967,96.9691,0.200679,26.0266,25.7266,9990,5-May
1/22/20,drought,38,16,MANBID,0.000205451,1.480849653,398.033,272.1344058,26.44527128,0.019764164,0.012309057,82.01366454,26.48211254,25.7772,3.330028149,69.46179044,2.345304736,3.376395456,0.984723413,-9.060388442,33.4452607,2.686797748,109.0853346,2023.544615,2103.7,0.038102099,8.022713332,0.676503304,0.00393569,0.687845225,499.915,421.1166129,0.84237643,0.19475286,4.8,398.033,399.909,24.1343,23.8936,399.819,96.9758,0.201443,26.0107,25.7772,9880,5-May
1/22/20,control,39,1,MANBID,0.000549856,2.514132643,396.335,317.4916975,30.89258382,0.055588965,0.034376839,82.01019237,26.51923783,25.8151,3.33751612,70.37531219,2.391771248,3.398594157,0.945744872,-24.24864025,40.96330966,3.528263013,102.2531248,2117.899231,2287.99,0.074340696,15.65247719,0.685077295,0.006389599,0.551894895,499.897,421.1011739,0.842375877,0.194751754,5.4,396.335,400.024,24.5809,23.8567,399.922,97.1037,0.198321,26.1215,25.8151,10090,5-May
1/22/20,control,39,3,TETBAL,0.001438686,3.855599891,393.383,344.7567598,33.54306413,0.148993004,0.090210048,82.01880733,26.12555729,25.4925,3.274247059,69.04860423,2.327439233,3.370725967,0.946807826,-63.44604072,57.85977563,5.627098463,82.0596407,2325.847308,2570.9,0.095317862,20.07114169,0.669936598,0.009574305,0.381119452,499.944,421.1412467,0.84237684,0.194753679,6,393.383,400.015,23.9215,21.8152,400.02,97.0937,0.20117,25.9823,25.4925,9840,5-May
1/22/20,control,39,4,INGLAU,0.001583115,5.668710665,390.641,329.4389585,32.05263564,0.169015882,0.101936067,82.04276632,26.07670095,25.4939,3.27451935,69.77568023,2.352058327,3.370885557,0.922461023,-69.81537995,58.27165206,5.620267399,76.11930584,2699.994231,3206.8,0.158040966,33.28915982,0.691867282,0.013875211,0.1072471,500.101,421.2725434,0.842374927,0.194749854,6,390.641,400.069,24.1746,21.858,400.115,97.0939,0.200712,25.9831,25.4939,9960,5-May
1/22/20,control,39,5,PREMON,0.000116257,1.16320389,398.777,211.8604095,20.61277147,0.010277602,0.006413017,82.01831516,26.36099734,25.9555,3.365383513,68.34877304,2.294798502,3.357483098,1.070585011,-5.126921795,-6.399795026,-0.457004305,70.03459404,1361.336154,1384.61,0.016808954,3.539450737,0.63524747,0.003181229,1.564418862,499.941,421.1387196,0.84237684,0.194753679,3.6,398.777,399.866,23.5862,23.484,399.856,97.0927,0.201417,25.9158,25.9555,9810,5-May
1/22/20,control,39,9,GUAGUI,0.002010439,3.126243834,394.676,362.9193527,35.30883864,0.203525846,0.122424555,82.01195231,25.95079191,25.7053,3.315863055,69.36897391,2.340231425,3.373599597,0.97563163,-88.66035356,38.84400773,3.351586574,35.54719305,2694.452692,2867.64,0.060393671,12.71620204,0.669163493,0.007843023,0.238202843,499.908,421.1104162,0.84237583,0.194751659,5.4,394.676,399.968,24.0539,21.4049,399.971,97.0917,0.199443,25.9967,25.7053,10050,5-May
1/22/20,control,39,10,MANBID,0.000561815,3.954849858,393.805,271.8357666,26.44884889,0.054971313,0.033958017,81.99742527,26.45505478,25.7805,3.330679552,69.62622651,2.352081078,3.378153888,0.978598474,-24.77603227,28.64528486,2.750251224,88.61692908,2404.132692,2678.63,0.102476754,21.57309749,0.645714414,0.009812474,0.325573147,499.817,421.0339739,0.842376257,0.194752515,6,393.805,400.068,24.1742,23.352,400.073,97.0976,0.199563,26.0195,25.7805,10050,5-May
1/22/20,control,39,11,GUAGUI,0.00105243,2.986280022,394.809,342.3202912,33.30765925,0.105154663,0.064283703,82.04757797,26.35692224,25.8226,3.33899965,69.85071497,2.369062655,3.391608312,0.969936995,-46.41216623,31.78326138,3.040752524,70.45942564,2440.872692,2631.84,0.072560379,15.28457065,0.580855979,0.007507409,0.349139765,500.124,421.2924705,0.842376032,0.194752063,6,394.809,399.91,24.3481,22.8084,400.132,97.1008,0.198893,26.0867,25.8226,10110,5-May
1/22/20,control,39,13,PREMON,0.00048803,1.954662517,397.239,322.977957,31.42457893,0.046277547,0.028688076,82.02873145,26.47527214,25.8922,3.35279431,69.20376152,2.347245448,3.391788822,1.005548863,-21.52214338,28.24461957,2.250561114,91.00176874,1831.501538,1895.18,0.033600218,7.076182906,0.653394401,0.005059839,0.873552908,500.013,421.1986281,0.842375354,0.194750709,4.8,397.239,399.819,24.1247,23.5528,399.726,97.0976,0.198758,26.0876,25.8922,9990,5-May
1/22/20,control,39,15,INGLAU,0.001365284,5.566340613,390.94,322.0533903,31.33257369,0.144960138,0.087869903,81.99712114,26.27826084,25.5767,3.290658659,69.73730927,2.36872931,3.396645691,0.921929349,-60.20900937,63.86873671,6.154129949,91.81097843,2630.71,3098.82,0.151060726,31.80032344,0.676676929,0.013640159,0.145829703,499.808,421.0270162,0.842377505,0.194755011,6,390.94,400.088,24.3471,22.3495,400.093,97.09,0.199998,26.1118,25.5767,9990,5-May
1/22/20,control,39,16,TETBAL,0.001152471,3.860642758,393.543,335.2462316,32.61317079,0.120533484,0.073427691,82.0262469,26.37839216,25.6375,3.302553953,69.72610022,2.372173975,3.40213201,0.930379978,-50.82398419,59.6196944,5.771400722,96.59335783,2133.613846,2378.42,0.102928059,21.67550021,0.650036579,0.00958545,0.492890238,499.987,421.1776739,0.84237725,0.194754499,6,393.543,400.016,24.3847,22.6977,399.894,97.0806,0.200645,26.1391,25.6375,9930,5-May
1/22/20,drought,45,2,TETBAL,0.001889462,3.670372847,393.347,355.2630184,34.56340583,0.191431311,0.114946174,82.02774713,26.22551574,25.7562,3.325885463,68.65741616,2.349145556,3.421546699,0.976739906,-83.3252791,57.37288151,5.519617754,61.59496728,2307.870385,2552.25,0.095750657,20.1647808,0.692106964,0.009133349,0.391211676,500.007,421.1935739,0.842375354,0.194750709,6,393.347,399.967,24.1459,21.3803,400.023,97.0904,0.199225,26.2354,25.7562,10035,5-May
1/22/20,drought,45,3,MANBID,7.31E-05,1.747431079,398.016,-22.11762671,-2.151767812,0.006714765,0.004191912,81.99852899,26.67489262,26.0584,3.385936544,69.09197963,2.357236338,3.411736573,1.028700206,-3.222039218,19.2415256,1.480844226,99.49885959,1796.663846,1837.17,0.022048125,4.64156959,0.622517241,0.004569558,0.932711725,499.824,421.0398467,0.84237621,0.19475242,4.5,398.016,400.012,24.2296,24.1495,400.516,97.0877,0.199764,26.1868,26.0584,9990,5-May
1/22/20,drought,45,4,INGLAU,0.001596367,6.466791021,389.368,322.5188916,31.3786112,0.174680541,0.105237118,82.01793935,26.306453,25.5217,3.279930375,69.60103359,2.378943162,3.417971027,0.900987212,-70.3998018,83.07463317,8.006673934,102.6994447,2478.426154,3022.25,0.17994006,37.88943762,0.685605096,0.015774851,0.17485979,499.935,421.1339891,0.842377487,0.194754975,6,389.368,400.001,24.4515,22.1154,399.983,97.0919,0.20042,26.2177,25.5217,9990,5-May
1/22/20,drought,45,7,SCHMOR,0.001880563,3.248915767,393.997,359.7119593,34.99559738,0.192250786,0.115432683,82.02415884,26.23079729,25.8458,3.343592352,69.42666068,2.375788364,3.422011574,0.967803988,-82.93281586,47.06382616,4.516141884,50.67131102,2956.739615,3146.25,0.060233734,12.68422283,0.711612237,0.008133241,0.128556218,499.974,421.1667467,0.842377297,0.194754594,6,393.997,399.986,24.4202,21.6663,399.718,97.0886,0.199234,26.2377,25.8458,10080,5-Apr
1/22/20,drought,45,8,MANBID,0.001121316,4.222621258,392.96,324.1121836,31.53241993,0.110027262,0.067172118,82.03760284,26.47915812,25.9128,3.356886748,69.23217116,2.367887729,3.420213016,0.988999019,-49.45005431,37.48341215,3.642553107,73.71351379,1999.527692,2273.18,0.120383035,25.35523212,0.591770119,0.010443284,0.562005648,500.065,421.2426129,0.842375717,0.194751434,6,392.96,399.956,24.3388,22.6975,399.936,97.0875,0.201098,26.2288,25.9128,9900,5-May
1/22/20,drought,45,9,PREMON,0.000203969,0.79104632,398.83,323.7182267,31.49450743,0.018480885,0.011512643,82.01732781,26.60670751,26.0685,3.387959793,68.84244599,2.341806328,3.401689603,1.046153465,-8.995035555,9.842454195,0.788703483,83.65344993,1572.871154,1579.64,0.004285056,0.902284234,0.62710491,0.00229758,1.247803297,499.931,421.1306434,0.842377535,0.19475507,4.8,398.83,399.877,24.0704,23.8315,399.952,97.0891,0.20078,26.1369,26.0685,9930,5-May
1/22/20,drought,45,10,GUAGUI,0.000926567,3.254505162,394.558,331.6110052,32.26138581,0.093094092,0.057046839,82.05123792,26.57256508,25.7542,3.325491156,68.98662703,2.363632348,3.426218167,0.961858808,-40.86158356,60.31492591,5.809344921,107.3139252,2388.112308,2608.66,0.084544437,17.81000737,0.61805678,0.008143606,0.361127935,500.154,421.3170705,0.84237469,0.194749379,6,394.558,399.985,24.2955,22.9402,400.231,97.0872,0.199637,26.2585,25.7542,10020,5-May
1/22/20,drought,45,12,GUAGUI,0.001327907,4.032702389,393.777,335.6863601,32.65864433,0.127471694,0.077758346,82.02673907,26.43804178,26.0791,3.390084337,69.3489358,2.37841839,3.429639349,1.011665947,-58.56069274,26.05486311,2.265179879,51.78608931,2087.497692,2294.19,0.090093806,18.97286356,0.596607081,0.009993911,0.547700931,499.99,421.180201,0.84237725,0.194754499,5.4,393.777,399.929,24.4469,22.6975,399.874,97.0903,0.198861,26.2754,26.0791,9990,5-May
1/22/20,drought,45,13,TETBAL,0.00213023,3.824585012,393.064,358.6254219,34.88926005,0.225291708,0.134303475,82.06818443,26.21984693,25.705,3.315804062,69.02688162,2.37234042,3.43683557,0.943463641,-93.94314378,72.01918455,6.979852673,67.12407787,2202.473462,2435.08,0.095523161,20.1265177,0.66974391,0.009494927,0.458153326,500.246,421.3955553,0.842376661,0.194753322,6,393.064,400.055,24.3852,21.2686,400.106,97.0855,0.200576,26.3109,25.705,9930,5-Mar
1/22/20,drought,45,14,INGLAU,0.001032178,4.797246283,392.264,312.4059199,30.39158142,0.105727666,0.064626129,82.02920294,26.51804886,25.8795,3.350273475,70.24913363,2.404430513,3.422719098,0.945842962,-45.51903362,43.52366611,4.168903386,84.20273882,2326.409231,2704.72,0.139870585,29.45645562,0.647113195,0.011808713,0.312786536,500.009,421.1958586,0.842376554,0.194753109,6,392.264,400.061,24.716,23.2072,400.318,97.0834,0.198948,26.2412,25.8795,10110,5-May
1/22/20,drought,45,16,PREMON,0.000171702,0.917071685,398.806,299.2681441,29.11322014,0.015748683,0.009815381,81.97848639,26.68761579,26.0968,3.39363452,69.11226892,2.361009534,3.416194507,1.032624986,-7.572054789,16.1296433,1.293247695,91.82932259,1105.02,1129.39,0.02157802,4.54149417,0.54077865,0.002598029,2.143927253,499.702,420.937062,0.84237618,0.19475236,4.8,398.806,399.989,24.2699,24.0688,399.884,97.0806,0.200787,26.2089,26.0968,9930,5-May
1/22/20,drought,34,1,GUAGUI,0.001819218,2.66248114,394.871,370.5384767,36.03837474,0.231744027,0.138033542,82.04610148,26.3291167,24.8896,3.158809209,69.06703282,2.374337012,3.437728414,0.784472197,-80.22750137,171.1808557,16.3571402,189.356596,2644.771923,2839.14,0.068460195,14.42062275,0.62108244,0.006738946,0.250632234,500.115,421.2848891,0.842376032,0.194752063,6,394.871,399.939,24.4124,21.7519,400.257,97.0608,0.198667,26.3153,24.8896,10080,5-May
1/22/20,drought,34,6,TETBAL,0.003699522,1.254455773,395.907,386.6295476,37.59914201,0.517728741,0.291239598,82.05081745,25.53135173,24.6074,3.106009391,68.80803289,2.343085813,3.405250396,0.762923578,-163.1489375,183.4746149,17.71167043,120.0881652,2068.148462,2163.27,0.043971182,9.262800227,0.603387464,0.003396508,0.641367005,500.148,421.3123162,0.842375289,0.194750579,6,395.907,399.986,24.0938,18.6778,399.969,97.0476,0.200896,26.1546,24.6074,9900,5-Apr
1/22/20,drought,34,8,MANBID,-0.000107987,0.942568835,398.973,541.0566117,52.61418343,-0.010025957,-0.006276678,82.0208237,26.68555067,25.9947,3.373200354,69.23300077,2.358658067,3.406840728,1.014542287,4.762247484,25.90487508,1.934392764,114.622339,1639.028077,1653.33,0.008650374,1.82157157,0.541095849,0.002657229,1.147617233,499.96,421.154401,0.842376192,0.194752384,4.2,398.973,399.918,24.2552,24.3659,399.771,97.0431,0.200298,26.1625,25.9947,9960,5-May
1/22/20,drought,34,11,INGLAU,0.000373297,1.978158447,396.783,305.8411122,29.73875476,0.037407919,0.023193957,82.06236474,26.75445698,25.666,3.308142791,68.81858616,2.357262256,3.425327935,0.950880535,-16.46240101,70.3120899,6.771544287,142.6835979,3105.870769,3280.04,0.053099728,11.1871105,0.68110145,0.005113636,0.082523384,500.206,421.3622553,0.842377451,0.194754902,6,396.783,399.972,24.2427,23.6964,400.052,97.0359,0.200062,26.2541,25.666,10020,5-May
1/22/20,drought,34,10,INGLAU,0.000511695,1.805202209,397.091,333.3147596,32.4087877,0.050521092,0.031235372,82.0491292,26.73606895,25.8098,3.336468106,69.03890958,2.368400891,3.43053056,0.968067214,-22.56573525,55.84441275,5.416310365,120.7441171,2969.98,3076.23,0.03453903,7.275661275,0.663074608,0.004703853,0.154243993,500.134,421.3008467,0.842375937,0.194751873,6,397.091,400.103,24.3583,23.6096,400.078,97.0316,0.200181,26.2798,25.8098,9930,5-May
1/22/20,drought,34,14,PREMON,1.67E-05,1.036258609,399.019,-725.5577843,-70.54891607,0.001470795,0.000919036,82.0313387,26.61011173,26.2087,3.41615414,68.81873745,2.34259171,3.404002743,1.07356243,-0.737799779,-9.921392038,-0.695833489,70.67631339,905.2273462,922.024,0.018217155,3.836622331,0.591398922,0.00287931,2.851006048,500.026,421.2098315,0.842375859,0.194751719,3.6,399.019,399.958,24.0923,24.0776,399.847,97.034,0.200042,26.1484,26.2087,10080,5-May
1/22/20,drought,34,15,TETBAL,0.003226221,1.950136255,395.236,380.4834163,36.99831508,0.375096747,0.21700995,82.03462284,25.77869352,25.3845,3.253301262,69.10242736,2.365000371,3.422456289,0.888300891,-142.276353,101.8533973,9.834714612,51.44638166,2311.363846,2424.38,0.046616518,9.818130964,0.654930333,0.005048721,0.464588885,500.05,421.229701,0.842375164,0.194750329,6,395.236,400.076,24.3212,19.5975,399.825,97.0402,0.200083,26.2399,25.3845,9960,5-May
1/22/20,drought,34,16,MANBID,0.00040012,0.773332388,398.642,360.4379067,35.0488231,0.039076034,0.024217137,82.02690313,26.74095579,25.6501,3.30502379,68.02133153,2.328605443,3.42334587,0.976418346,-17.64527576,70.16500189,6.840899305,141.3875286,2028.057308,2038.55,0.005147135,1.083937871,0.592779181,0.002255247,0.741787055,499.991,421.1810434,0.84237725,0.194754499,6,398.642,400.041,23.9471,23.3614,400.073,97.0384,0.201159,26.2443,25.6501,9840,5-May
1/22/20,drought,43,1,INGLAU,0.001883239,5.490471287,390.6,337.7997697,32.84222825,0.195030911,0.116975754,82.03023497,26.3549567,25.9143,3.357184911,69.66074231,2.401470479,3.447379973,0.955714432,-83.05084668,53.17612905,5.173405199,57.32892254,2967.110769,3455.65,0.141374049,29.77365444,0.723316887,0.013454304,0.027511467,500.019,421.2039586,0.842375907,0.194751814,6,390.6,399.93,24.7004,21.948,400.39,97.0231,0.200851,26.3628,25.9143,9900,5-May
1/22/20,drought,43,3,GUAGUI,0.001637167,4.414666477,392.384,341.7056345,33.22134346,0.163926345,0.098968865,81.99888108,26.40982899,26.0151,3.377274572,69.62859008,2.396398672,3.441687774,0.9808759,-72.19908397,38.06215737,3.689054683,51.55100916,2379.251538,2658.98,0.105201416,22.14680533,0.665480748,0.010904527,0.335369202,499.819,421.0362586,0.842377458,0.194754916,6,392.384,399.967,24.6487,22.2543,400.137,97.0221,0.200012,26.3348,26.0151,9960,5-May
1/22/20,drought,43,4,TETBAL,0.000612844,2.585541008,395.787,318.525567,30.96591753,0.058814644,0.036297828,82.04229814,26.77591215,26.0506,3.384374757,69.27678984,2.386867437,3.445407102,0.99750732,-27.02643476,35.86415503,3.491523461,94.37154187,2209.594615,2401.23,0.079807176,16.8099747,0.665113296,0.006556627,0.478708828,500.091,421.2647434,0.842376174,0.194752349,6,395.787,400.032,24.5521,23.6548,399.731,97.0169,0.199527,26.3531,26.0506,9900,5-May
1/22/20,drought,43,5,GUAGUI,0.000540946,2.769420332,395.387,301.0405357,29.26192338,0.050710197,0.031350251,82.0221392,26.8112623,26.1586,3.406055546,69.2404686,2.387179262,3.447664798,1.018876284,-23.85573554,24.37326893,2.374498626,84.91417122,3105.289231,3315.25,0.063331806,13.33654346,0.702496041,0.006994791,0.071026318,499.972,421.164162,0.842375497,0.194750994,6,395.387,399.862,24.5588,23.7673,399.996,97.0024,0.200202,26.3642,26.1586,9900,5-May
1/22/20,drought,43,6,PREMON,0.000144511,1.455894952,398.204,212.699945,20.67375486,0.012966567,0.008086271,82.06614408,26.84161043,26.3602,3.446851065,69.37666708,2.393442139,3.449923786,1.053408926,-6.372932509,2.276496291,0.174577648,78.14428551,1576.124231,1630.26,0.033206832,6.996474755,0.625409444,0.003873938,1.178008416,500.237,421.3876739,0.842376061,0.194752123,4.5,398.204,399.908,24.6247,24.466,399.676,96.9985,0.198304,26.3753,26.3602,10080,5-May
1/22/20,drought,43,7,SCHMOR,0.002933994,0.742717606,397.199,387.0279437,37.61842683,0.318030591,0.186133679,82.00472145,25.94270844,25.6797,3.310832294,69.02634601,2.371383828,3.435476402,0.939448466,-129.3891299,74.64410508,7.192966778,34.45266337,1144.137692,1180.02,0.03040822,6.402068405,0.525380926,0.002183109,2.009033745,499.866,421.0748553,0.842375467,0.194750934,6,397.199,400.063,24.3974,20.101,399.741,96.9981,0.200119,26.3042,25.6797,10020,5-May
1/22/20,drought,43,8,INGLAU,0.001185343,4.471711554,392.743,324.5420243,31.54203131,0.117759321,0.071799941,82.02873145,26.60993316,25.9614,3.366559015,69.22483987,2.389458705,3.45173598,0.97710031,-52.27363529,50.84255028,4.878633177,85.47627961,3595.854231,3971.15,0.094505564,19.90280689,0.735033932,0.011035759,-0.105871095,500.013,421.1986281,0.842375354,0.194750709,6,392.743,400.151,24.5856,22.8508,399.885,96.9902,0.199159,26.3842,25.9614,10110,5-May
1/22/20,drought,43,12,PREMON,0.000130124,0.611100705,399.251,309.5415346,30.08220745,0.011744452,0.00732605,82.02192743,26.8800436,26.416,3.458217802,69.71077928,2.411618187,3.459462384,1.046599615,-5.738451161,0.945564595,0.070561007,77.29960187,1086.925,1108.83,0.019755057,4.160022636,0.557082691,0.001870156,2.202222162,499.967,421.1602739,0.842376145,0.194752289,4.2,399.251,399.947,24.8152,24.682,400.118,96.9834,0.199705,26.4221,26.416,10020,5-May
1/22/20,drought,43,9,MANBID,0.000286176,2.159680128,396.534,256.3997526,24.91721589,0.025869354,0.016078205,82.03361146,27.01913937,26.3928,3.453487878,69.23514859,2.404008312,3.472236806,1.049479566,-12.62035917,10.85821645,1.062094423,81.33356316,3160.383077,3324.71,0.049425942,10.40976807,0.673481296,0.005546215,0.067978861,500.047,421.2268976,0.842374612,0.194749224,6,396.534,399.945,24.7374,24.3186,399.852,96.9797,0.201423,26.4846,26.3928,9870,5-May
1/22/20,drought,43,16,TETBAL,0.000630211,2.890589597,395.235,311.7565184,30.29377557,0.060448656,0.037295437,82.01772429,26.92147433,26.106,3.395481095,68.96412166,2.397691271,3.476722698,0.997789824,-27.79229874,47.69724433,4.627503151,106.550173,2485.816154,2688.43,0.075365119,15.86965832,0.693999844,0.007282898,0.320741102,499.944,421.1406705,0.842375687,0.194751374,6,395.235,399.942,24.6749,23.7534,400.213,96.9704,0.200866,26.5065,26.106,9970,5-May
1/22/20,control,41,1,GUAGUI,0.001630473,4.042194072,392.95,347.0299996,33.71596127,0.16764655,0.10116404,81.98538608,26.55903394,25.9675,3.367774742,69.49554312,2.412736848,3.471786448,0.955037893,-71.90385695,61.77751368,5.944471836,77.80351464,2143.129231,2394.11,0.104832597,22.06557999,0.664710477,0.010021498,0.483106457,499.738,420.9679162,0.842377238,0.194754476,6,392.95,399.975,24.8337,22.4485,399.962,96.9563,0.199454,26.4824,25.9675,10080,5-May
1/22/20,control,41,2,INGLAU,0.000945128,6.465481057,389.697,267.2145987,25.95983788,0.090229551,0.05532153,81.99786974,26.78570622,26.0664,3.38753903,68.50843726,2.377779579,3.470783561,1.009759452,-41.68014253,49.01955206,4.748346172,94.08562544,1956.018846,2540.84,0.23016843,48.4543047,0.631381748,0.015775506,0.397459108,499.816,421.0334553,0.842376905,0.19475381,6,389.697,399.947,24.4754,23.0925,400.027,96.9492,0.200574,26.4775,26.0664,9990,5-May
